t_s,th_deg,al_deg,pwm,mode
1.5999,14.414,-0.176,-9,5
1.6019,14.414,-0.176,-9,5
1.6039,14.414,-0.176,-9,5
1.6058,14.414,-0.176,-9,5
1.6078,14.414,-0.176,-9,5
1.6098,14.414,-0.176,-9,5
1.6119,14.414,-0.176,54,5
1.6139,14.414,-0.176,58,5
1.6159,14.414,-0.176,59,5
1.6179,14.414,-0.176,59,5
1.6198,14.414,0.000,59,5
1.6219,14.238,0.000,59,5
1.6239,14.238,0.000,59,5
1.6259,14.062,0.176,59,5
1.6279,14.062,0.176,59,5
1.6298,14.062,0.352,59,5
1.6319,13.887,0.527,59,5
1.6339,13.711,0.527,59,5
1.6359,13.535,0.703,59,5
1.6395,13.359,0.879,59,5
1.6399,13.359,0.879,59,5
1.6419,13.184,1.055,59,5
1.6439,13.008,1.230,59,5
1.6459,12.832,1.406,59,5
1.6479,12.656,1.582,59,5
1.6499,12.480,1.934,59,5
1.6519,12.129,2.109,59,5
1.6539,11.953,2.285,59,5
1.6559,11.777,2.461,59,5
1.6579,11.602,2.637,59,5
1.6599,11.250,2.988,59,5
1.6619,11.074,3.164,59,5
1.6639,10.898,3.516,59,5
1.6659,10.547,3.691,59,5
1.6679,10.371,4.043,59,5
